Zip_Code,total_num,total_green,total_crosswalk,total_not_single_family_house,total_single_lane,total_triple_lane,total_visible_wires,total_sidewalk,total_dilapidated_building,prop_green,prop_crosswalk,prop_not_single_family_home,prop_single_lane,prop_triple_lane,prop_visible_wire,prop_sidewalk,prop_dilapidated_building
16922,1371,1327,3,429,691,0,288,91,148,0.967906637,0.002188184,0.312910284,0.50401167,0,0.210065646,0.066374909,0.107950401
16923,3762,3657,0,625,2896,0,1010,67,401,0.972089314,0,0.166135035,0.769803296,0,0.268474216,0.017809676,0.106592238
16925,2763,2739,10,167,2131,0,815,84,428,0.991313789,0.003619254,0.060441549,0.77126312,0,0.294969236,0.030401737,0.15490409
16926,1433,1405,2,104,914,0,658,42,333,0.980460572,0.001395673,0.072575017,0.637822749,0,0.459176553,0.029309142,0.232379623
16927,729,707,2,62,574,0,232,22,59,0.969821674,0.002743484,0.085048011,0.787379973,0,0.31824417,0.030178326,0.080932785
16928,728,645,2,187,442,0,273,72,152,0.885989011,0.002747253,0.256868132,0.607142857,0,0.375,0.098901099,0.208791209
16929,464,432,2,145,210,0,205,30,68,0.931034483,0.004310345,0.3125,0.452586207,0,0.441810345,0.064655172,0.146551724
16930,2904,2819,10,248,2187,0,1251,145,427,0.970730028,0.003443526,0.085399449,0.753099174,0,0.430785124,0.049931129,0.147038567
16932,602,591,1,28,482,0,231,24,40,0.981727575,0.00166113,0.046511628,0.800664452,0,0.38372093,0.03986711,0.066445183
16933,4708,4485,30,701,3186,0,2040,508,785,0.952633815,0.006372133,0.148895497,0.676720476,0,0.433305013,0.107901444,0.166737468
16935,602,566,0,221,268,0,233,9,116,0.940199336,0,0.367109635,0.445182724,0,0.387043189,0.014950166,0.19269103
16936,1206,1149,1,333,644,0,294,9,125,0.952736318,0.000829187,0.276119403,0.533996683,0,0.243781095,0.007462687,0.103648425
16937,40,38,0,2,19,0,20,2,2,0.95,0,0.05,0.475,0,0.5,0.05,0.05
16938,956,935,0,79,631,0,198,22,150,0.978033473,0,0.082635983,0.660041841,0,0.207112971,0.023012552,0.156903766
16939,290,288,1,6,224,0,105,7,19,0.993103448,0.003448276,0.020689655,0.772413793,0,0.362068966,0.024137931,0.065517241
16940,62,62,0,9,21,0,35,5,10,1,0,0.14516129,0.338709677,0,0.564516129,0.080645161,0.161290323
16941,94,91,0,3,90,0,26,4,3,0.968085106,0,0.031914894,0.957446809,0,0.276595745,0.042553191,0.031914894
16942,510,489,0,61,297,0,175,61,57,0.958823529,0,0.119607843,0.582352941,0,0.343137255,0.119607843,0.111764706
16943,266,263,0,93,118,0,74,5,32,0.988721805,0,0.34962406,0.443609023,0,0.278195489,0.018796992,0.120300752
16946,700,624,10,264,336,0,274,44,118,0.891428571,0.014285714,0.377142857,0.48,0,0.391428571,0.062857143,0.168571429
16947,6467,6312,21,532,4562,0,2861,493,881,0.976032163,0.003247255,0.082263801,0.705427555,0,0.442399876,0.076233184,0.136230091
16948,1884,1816,0,296,1206,0,585,54,199,0.963906582,0,0.157112527,0.640127389,0,0.310509554,0.02866242,0.105626327
16950,1194,1046,2,357,593,0,489,92,212,0.876046901,0.001675042,0.298994975,0.496649916,0,0.409547739,0.077051926,0.177554439
17002,170,64,0,115,72,0,62,42,102,0.376470588,0,0.676470588,0.423529412,0,0.364705882,0.247058824,0.6
17003,8658,8186,75,1020,5364,0,4049,1117,1469,0.945483945,0.008662509,0.117810118,0.61954262,0,0.467659968,0.129013629,0.16966967
17004,3608,3086,12,534,2852,0,1573,441,608,0.855321508,0.003325942,0.148004435,0.790465632,0,0.43597561,0.122228381,0.168514412
17005,240,196,3,75,117,0,162,46,35,0.816666667,0.0125,0.3125,0.4875,0,0.675,0.191666667,0.145833333
17006,502,446,1,80,346,0,225,45,65,0.888446215,0.001992032,0.15936255,0.689243028,0,0.448207171,0.089641434,0.129482072
17007,1718,1578,18,193,1126,0,809,421,494,0.918509895,0.010477299,0.11233993,0.655413271,0,0.470896391,0.245052386,0.287543655
17009,708,615,8,118,559,0,391,344,110,0.868644068,0.011299435,0.166666667,0.789548023,0,0.552259887,0.485875706,0.155367232
17010,42,26,1,23,19,0,29,38,9,0.619047619,0.023809524,0.547619048,0.452380952,0,0.69047619,0.904761905,0.214285714
17011,9994,9420,344,1466,7560,0,3948,6116,2466,0.942565539,0.034420652,0.146688013,0.756453872,0,0.395037022,0.61196718,0.246748049
17013,10414,9415,410,2242,6298,0,5939,3863,3335,0.904071442,0.039370079,0.215287114,0.604762819,0,0.570289994,0.370942961,0.320241982
17015,13371,12423,70,1791,8456,0,6968,838,2868,0.929100292,0.005235211,0.133946601,0.632413432,0,0.521127814,0.062672949,0.214494054
17016,8,8,1,0,5,0,3,0,0,1,0.125,0,0.625,0,0.375,0,0
17017,1603,1568,19,126,957,0,501,63,180,0.978165939,0.011852776,0.07860262,0.597005614,0,0.312538989,0.03930131,0.112289457
17018,7464,7330,15,537,5118,0,2754,797,881,0.98204716,0.002009646,0.071945338,0.685691318,0,0.368971061,0.106779207,0.118033226
17019,8876,8494,60,822,5856,0,4099,1222,1543,0.956962596,0.006759802,0.092609283,0.659756647,0,0.46180712,0.137674628,0.173839567
17020,7372,6979,114,1482,4476,0,3318,666,2022,0.946690179,0.015463918,0.201030928,0.607162235,0,0.450081389,0.090341834,0.274281063
17021,1040,998,0,134,662,0,345,25,123,0.959615385,0,0.128846154,0.636538462,0,0.331730769,0.024038462,0.118269231
17022,29270,27478,226,3218,19743,0,13076,6246,5289,0.938776905,0.007721216,0.10994192,0.674513153,0,0.446737274,0.213392552,0.180696959
17023,5300,4689,15,932,3475,0,2885,696,682,0.884716981,0.002830189,0.175849057,0.655660377,0,0.544339623,0.131320755,0.128679245
17024,2150,2093,7,134,1439,0,808,87,190,0.973488372,0.003255814,0.062325581,0.669302326,0,0.375813953,0.040465116,0.088372093
17025,4998,4532,89,873,3280,0,2511,1912,1270,0.906762705,0.017807123,0.174669868,0.656262505,0,0.50240096,0.382553021,0.254101641
17026,1733,1507,13,381,1013,0,903,230,297,0.869590306,0.007501443,0.219849971,0.584535488,0,0.521061743,0.13271783,0.171379111
17027,94,93,0,15,62,0,45,7,26,0.989361702,0,0.159574468,0.659574468,0,0.478723404,0.074468085,0.276595745
17028,7186,6854,34,944,4427,0,3721,541,1576,0.953799054,0.004731422,0.131366546,0.616059004,0,0.517812413,0.075285277,0.219315335
17029,14,14,0,2,7,0,5,1,1,1,0,0.142857143,0.5,0,0.357142857,0.071428571,0.071428571
17030,796,562,2,300,374,0,591,162,103,0.706030151,0.002512563,0.376884422,0.469849246,0,0.742462312,0.203517588,0.129396985
17032,12836,12381,76,1267,7489,0,6516,1058,1674,0.96455282,0.005920848,0.098706762,0.583437208,0,0.507634777,0.082424431,0.130414459
17033,13818,13057,285,1974,8574,0,5628,4289,3166,0.944926907,0.020625271,0.142857143,0.620495007,0,0.407294833,0.310392242,0.229121436
17034,1704,1415,56,450,1262,0,1025,934,411,0.830399061,0.03286385,0.264084507,0.740610329,0,0.601525822,0.548122066,0.241197183
17035,998,978,0,89,714,0,287,17,116,0.97995992,0,0.089178357,0.715430862,0,0.28757515,0.017034068,0.116232465
17036,19295,18469,217,1932,13328,0,7602,4920,3740,0.957190982,0.011246437,0.100129567,0.690748899,0,0.39398808,0.254988339,0.193832599
17037,624,584,1,59,392,0,297,63,61,0.935897436,0.001602564,0.094551282,0.628205128,0,0.475961538,0.100961538,0.09775641
17038,3725,3448,20,484,2140,0,1894,610,690,0.925637584,0.005369128,0.129932886,0.574496644,0,0.508456376,0.163758389,0.185234899
17039,139,138,0,7,101,0,42,15,8,0.992805755,0,0.050359712,0.726618705,0,0.302158273,0.107913669,0.057553957
17040,1640,1580,4,368,855,0,693,61,323,0.963414634,0.002439024,0.224390244,0.521341463,0,0.422560976,0.037195122,0.19695122
17041,106,105,0,6,87,0,60,10,12,0.990566038,0,0.056603774,0.820754717,0,0.566037736,0.094339623,0.113207547
17042,15576,13923,261,2741,9933,0,8332,4415,3354,0.893875193,0.016756549,0.17597586,0.637711864,0,0.534925526,0.283448896,0.215331279
17043,2136,1562,73,819,1249,0,1180,1240,555,0.731273408,0.03417603,0.383426966,0.584737828,0,0.552434457,0.580524345,0.259831461
17044,9937,8918,72,1395,7140,0,4592,2312,1187,0.89745396,0.007245648,0.140384422,0.718526718,0,0.462111301,0.232665795,0.119452551
17045,1706,1685,2,290,982,0,532,74,310,0.987690504,0.001172333,0.169988277,0.575615475,0,0.311840563,0.043376319,0.181711606
17046,9457,8082,205,2007,5862,0,5412,2646,1811,0.854605054,0.021677065,0.21222375,0.619858306,0,0.572274506,0.279792746,0.191498361
17047,1800,1696,2,150,1239,0,846,79,204,0.942222222,0.001111111,0.083333333,0.688333333,0,0.47,0.043888889,0.113333333
17048,4484,3815,48,1041,2350,0,2572,795,644,0.850802855,0.010704728,0.232158787,0.524085638,0,0.573595004,0.177297056,0.143621766
17049,1998,1883,6,112,1388,0,1114,121,203,0.942442442,0.003003003,0.056056056,0.694694695,0,0.557557558,0.060560561,0.101601602
17050,11504,10392,188,1586,8083,0,4377,5113,2572,0.903337969,0.016342142,0.13786509,0.702625174,0,0.380476356,0.444454103,0.223574409
17051,4119,3984,4,354,2770,0,1820,208,461,0.967225055,0.000971109,0.08594319,0.672493324,0,0.441854819,0.050497694,0.111920369
17052,906,562,0,368,516,0,186,6,386,0.620309051,0,0.406181015,0.569536424,0,0.205298013,0.006622517,0.426048565
17053,3490,3328,22,563,2066,0,1511,425,979,0.953581662,0.006303725,0.161318052,0.591977077,0,0.432951289,0.121776504,0.280515759
17055,12174,11374,146,1550,8590,0,5447,3935,2548,0.934286184,0.011992771,0.127320519,0.705602103,0,0.447428947,0.323229834,0.209298505
17056,40,38,0,2,36,0,21,11,5,0.95,0,0.05,0.9,0,0.525,0.275,0.125
17057,17000,15345,296,2986,11185,0,8724,5981,3823,0.902647059,0.017411765,0.175647059,0.657941176,0,0.513176471,0.351823529,0.224882353
17058,1042,957,12,175,719,0,428,136,145,0.918426104,0.011516315,0.167946257,0.690019194,0,0.41074856,0.130518234,0.13915547
17059,5484,5179,37,595,3820,0,2408,428,622,0.944383662,0.0067469,0.108497447,0.696571845,0,0.439095551,0.078045222,0.113420861
17060,764,541,3,335,236,0,238,41,327,0.708115183,0.003926702,0.438481675,0.308900524,0,0.311518325,0.053664921,0.428010471
17061,7672,6865,71,1309,4994,0,4354,1542,1292,0.894812304,0.009254432,0.170620438,0.650938478,0,0.567518248,0.200990615,0.168404588
17062,4110,3941,3,464,2613,0,1822,203,414,0.958880779,0.000729927,0.112895377,0.635766423,0,0.443309002,0.049391727,0.100729927
17063,4362,4187,6,284,3445,0,1962,459,400,0.959880789,0.001375516,0.065107749,0.789775332,0,0.449793673,0.10522696,0.091701055
17064,166,162,0,31,147,0,46,23,12,0.975903614,0,0.186746988,0.885542169,0,0.277108434,0.138554217,0.072289157
17065,488,437,10,130,281,0,248,140,129,0.895491803,0.020491803,0.266393443,0.575819672,0,0.508196721,0.286885246,0.264344262
17066,1456,1314,7,245,988,0,481,215,185,0.902472527,0.004807692,0.168269231,0.678571429,0,0.330357143,0.147664835,0.12706044
17067,12803,11552,79,2113,7822,0,7075,1482,2322,0.902288526,0.006170429,0.165039444,0.610950558,0,0.552604858,0.11575412,0.181363743
17068,3276,3185,10,247,2217,0,1304,265,405,0.972222222,0.003052503,0.075396825,0.676739927,0,0.398046398,0.080891331,0.123626374
17069,12,12,0,5,6,0,4,3,7,1,0,0.416666667,0.5,0,0.333333333,0.25,0.583333333
17070,5526,5117,89,623,3959,0,2400,2586,1160,0.925986247,0.016105682,0.112739776,0.716431415,0,0.434310532,0.467969598,0.209916757
17071,166,149,3,47,113,0,61,6,28,0.897590361,0.018072289,0.28313253,0.680722892,0,0.36746988,0.036144578,0.168674699
17072,46,31,2,23,21,0,31,32,7,0.673913043,0.043478261,0.5,0.456521739,0,0.673913043,0.695652174,0.152173913
17073,3641,3236,4,292,2648,0,1539,645,480,0.888766822,0.001098599,0.080197748,0.727272727,0,0.422686075,0.177149135,0.131831914
17074,4602,4366,22,687,2723,0,1689,497,714,0.948717949,0.00478053,0.14928292,0.591699261,0,0.367014342,0.107996523,0.155149935
17076,50,45,0,11,27,0,31,4,3,0.9,0,0.22,0.54,0,0.62,0.08,0.06
17077,6,5,0,2,4,0,4,5,1,0.833333333,0,0.333333333,0.666666667,0,0.666666667,0.833333333,0.166666667
17078,10045,9081,108,1062,6876,0,4558,3095,2143,0.904031857,0.010751618,0.105724241,0.684519662,0,0.453758089,0.308113489,0.21333997
17080,204,166,1,39,103,0,101,75,38,0.81372549,0.004901961,0.191176471,0.504901961,0,0.495098039,0.367647059,0.18627451
17081,266,248,1,44,153,0,194,59,82,0.932330827,0.003759398,0.165413534,0.57518797,0,0.729323308,0.221804511,0.308270677
17082,3416,3246,8,271,2345,0,1429,277,374,0.950234192,0.00234192,0.079332553,0.68647541,0,0.418325527,0.081088993,0.109484778
17083,30,27,1,7,22,0,21,21,8,0.9,0.033333333,0.233333333,0.733333333,0,0.7,0.7,0.266666667
17084,3984,3707,18,347,3206,0,1467,408,461,0.930471888,0.004518072,0.087098394,0.804718876,0,0.368222892,0.102409639,0.115712851
17086,806,731,2,97,543,0,495,36,111,0.906947891,0.00248139,0.120347395,0.67369727,0,0.614143921,0.044665012,0.137717122
17087,3154,2970,7,244,2132,0,1551,357,430,0.941661382,0.002219404,0.07736208,0.675967026,0,0.4917565,0.113189601,0.136334813
17088,602,537,10,105,395,0,353,156,120,0.892026578,0.016611296,0.174418605,0.656146179,0,0.586378738,0.259136213,0.199335548
17090,2702,2646,4,373,1700,0,1083,89,554,0.979274611,0.001480385,0.138045892,0.629163583,0,0.400814212,0.032938564,0.205033309
17093,282,274,5,21,215,0,141,71,67,0.971631206,0.017730496,0.074468085,0.762411348,0,0.5,0.25177305,0.237588652
17094,2348,2260,7,250,1676,0,905,168,203,0.962521295,0.002981261,0.106473595,0.713798978,0,0.385434412,0.071550256,0.086456559
17097,640,538,4,127,531,0,366,233,56,0.840625,0.00625,0.1984375,0.8296875,0,0.571875,0.3640625,0.0875
17098,2492,2205,13,416,1854,0,1387,702,254,0.884831461,0.005216693,0.166934189,0.743980738,0,0.556581059,0.281701445,0.101926164
17099,664,605,6,102,540,0,306,170,103,0.911144578,0.009036145,0.153614458,0.813253012,0,0.460843373,0.256024096,0.155120482
17101,1248,510,67,1155,420,0,785,1069,368,0.408653846,0.053685897,0.925480769,0.336538462,0,0.62900641,0.856570513,0.294871795
17102,3072,1999,145,2514,1566,0,1974,2657,638,0.650716146,0.047200521,0.818359375,0.509765625,0,0.642578125,0.864908854,0.207682292
17103,5560,4278,155,2756,3888,0,3152,4047,1189,0.76942446,0.027877698,0.495683453,0.699280576,0,0.566906475,0.727877698,0.213848921
17104,7980,6207,159,3983,6012,0,4119,5758,1532,0.777819549,0.019924812,0.499122807,0.753383459,0,0.516165414,0.721553885,0.19197995
17109,13040,12143,336,1858,9909,0,5944,6727,2941,0.931211656,0.025766871,0.142484663,0.759892638,0,0.455828221,0.515874233,0.22553681
17110,14654,13437,398,3645,9930,0,6143,7221,3348,0.916951003,0.02715982,0.248737546,0.677630681,0,0.419202948,0.49276648,0.228470042
17111,19592,17681,460,3577,13290,0,9281,7720,5070,0.902460188,0.023478971,0.18257452,0.678338097,0,0.473713761,0.394038383,0.258779094
17112,33603,31978,421,3245,23509,0,14244,9757,6635,0.951641223,0.012528643,0.096568759,0.699610154,0,0.423890724,0.29036098,0.197452608
17113,6508,5215,59,1677,5083,0,3798,3323,1271,0.801321451,0.009065765,0.257682852,0.781038722,0,0.583589428,0.510602336,0.195298095
17120,196,129,27,175,30,0,130,181,48,0.658163265,0.137755102,0.892857143,0.153061224,0,0.663265306,0.923469388,0.244897959
17201,7672,5990,302,1987,5005,0,4344,3946,2288,0.78076121,0.039363921,0.258993743,0.652372263,0,0.566214807,0.514337852,0.29822732
17202,23496,21154,138,2898,15820,0,11736,2084,4841,0.900323459,0.00587334,0.123340143,0.673306095,0,0.499489275,0.088695948,0.20603507
17210,4,4,0,0,1,0,2,0,1,1,0,0,0.25,0,0.5,0,0.25
17211,231,228,0,19,79,0,70,2,19,0.987012987,0,0.082251082,0.341991342,0,0.303030303,0.008658009,0.082251082
17212,1246,1229,3,69,709,0,290,17,105,0.98635634,0.002407705,0.055377207,0.569020867,0,0.232744783,0.01364366,0.084269663
17213,392,384,0,48,231,0,99,2,71,0.979591837,0,0.12244898,0.589285714,0,0.25255102,0.005102041,0.181122449
17214,686,669,16,84,431,0,260,72,148,0.975218659,0.023323615,0.12244898,0.628279883,0,0.379008746,0.104956268,0.21574344
17215,918,915,2,70,541,0,303,34,106,0.996732026,0.002178649,0.076252723,0.589324619,0,0.330065359,0.037037037,0.11546841
17217,70,66,0,14,39,0,30,4,3,0.942857143,0,0.2,0.557142857,0,0.428571429,0.057142857,0.042857143
17219,504,498,1,85,262,0,149,3,66,0.988095238,0.001984127,0.168650794,0.51984127,0,0.295634921,0.005952381,0.130952381
17220,348,317,0,98,125,0,175,0,50,0.91091954,0,0.281609195,0.359195402,0,0.502873563,0,0.143678161
17221,916,890,3,63,675,0,410,74,140,0.971615721,0.003275109,0.068777293,0.736899563,0,0.447598253,0.080786026,0.152838428
17222,6130,5803,51,579,4000,0,2386,572,1100,0.946655791,0.008319739,0.094453507,0.652528548,0,0.389233279,0.093311582,0.179445351
17223,446,427,1,67,201,0,284,49,58,0.957399103,0.002242152,0.150224215,0.450672646,0,0.6367713,0.109865471,0.130044843
17224,2676,2620,16,317,1576,0,1041,133,522,0.979073244,0.005979073,0.118460389,0.588938714,0,0.389013453,0.049701046,0.195067265
17225,12950,11635,103,1787,8436,0,7291,1820,2782,0.898455598,0.007953668,0.137992278,0.651428571,0,0.563011583,0.140540541,0.214826255
17228,2322,2237,1,171,1560,0,834,66,248,0.963393626,0.000430663,0.073643411,0.671834625,0,0.359173127,0.028423773,0.106804479
17229,1660,1552,2,205,1180,0,521,62,147,0.934939759,0.001204819,0.123493976,0.710843373,0,0.313855422,0.037349398,0.088554217
17233,5930,5579,32,736,3576,0,3031,685,953,0.940809444,0.00539629,0.124114671,0.603035413,0,0.511129848,0.115514334,0.160708263
17235,376,352,1,26,314,0,220,96,49,0.936170213,0.002659574,0.069148936,0.835106383,0,0.585106383,0.255319149,0.130319149
17236,8958,8178,50,1270,5146,0,4512,455,1327,0.912926993,0.005581603,0.141772717,0.574458585,0,0.503683858,0.050792588,0.148135745
17237,412,372,2,58,268,0,248,142,61,0.902912621,0.004854369,0.140776699,0.650485437,0,0.601941748,0.344660194,0.148058252
17238,3571,3530,3,248,1623,0,1179,61,438,0.988518622,0.000840101,0.069448334,0.454494539,0,0.330159619,0.01708205,0.122654719
17239,16,12,0,6,6,0,5,0,4,0.75,0,0.375,0.375,0,0.3125,0,0.25
17240,2414,2131,4,513,1540,0,1409,123,470,0.882767191,0.001657001,0.212510356,0.637945319,0,0.583678542,0.050952775,0.194697597
17241,10992,9887,25,2162,7079,0,5855,555,2381,0.899472344,0.002274381,0.196688501,0.644013828,0,0.532660116,0.050491266,0.216612082
17243,1712,1678,0,110,1400,0,203,65,158,0.980140187,0,0.064252336,0.817757009,0,0.118574766,0.03796729,0.09228972
17244,2224,1999,9,382,1476,0,1269,142,392,0.898830935,0.004046763,0.17176259,0.663669065,0,0.570593525,0.063848921,0.176258993
17246,186,160,2,25,98,0,139,13,47,0.860215054,0.010752688,0.134408602,0.52688172,0,0.747311828,0.069892473,0.252688172
17247,20,20,1,2,10,0,8,2,8,1,0.05,0.1,0.5,0,0.4,0.1,0.4
17249,54,45,7,15,26,0,34,19,30,0.833333333,0.12962963,0.277777778,0.481481481,0,0.62962963,0.351851852,0.555555556
17250,16,13,0,6,11,0,11,6,1,0.8125,0,0.375,0.6875,0,0.6875,0.375,0.0625
17251,216,201,1,21,140,0,80,27,40,0.930555556,0.00462963,0.097222222,0.648148148,0,0.37037037,0.125,0.185185185
17252,3138,2782,23,494,1985,0,1841,187,574,0.886551944,0.007329509,0.157425112,0.632568515,0,0.586679414,0.059592097,0.182919057
17253,100,100,2,13,49,0,53,27,15,1,0.02,0.13,0.49,0,0.53,0.27,0.15
17254,80,74,2,14,51,0,42,42,24,0.925,0.025,0.175,0.6375,0,0.525,0.525,0.3
17255,1702,1648,3,197,860,0,539,37,203,0.96827262,0.001762632,0.115746181,0.505287897,0,0.316686251,0.02173913,0.119271445
17256,36,27,0,6,17,0,36,31,20,0.75,0,0.166666667,0.472222222,0,1,0.861111111,0.555555556
17257,13108,11148,103,2188,8779,0,7326,1473,2946,0.850472994,0.007857797,0.166920964,0.669743668,0,0.558895331,0.112374123,0.224748245
17260,668,633,4,78,332,0,276,48,58,0.94760479,0.005988024,0.116766467,0.497005988,0,0.413173653,0.071856287,0.086826347
17261,94,93,0,3,62,0,19,8,2,0.989361702,0,0.031914894,0.659574468,0,0.20212766,0.085106383,0.021276596
17262,2008,1943,1,233,1086,0,879,85,322,0.967629482,0.000498008,0.116035857,0.540836653,0,0.437749004,0.042330677,0.160358566
17263,224,221,0,6,164,0,99,35,56,0.986607143,0,0.026785714,0.732142857,0,0.441964286,0.15625,0.25
17264,1190,1145,3,101,580,0,387,56,122,0.962184874,0.002521008,0.08487395,0.487394958,0,0.325210084,0.047058824,0.102521008
17265,1408,1344,10,126,976,0,438,57,249,0.954545455,0.007102273,0.089488636,0.693181818,0,0.311079545,0.040482955,0.176846591
17266,378,348,0,21,305,0,277,58,106,0.920634921,0,0.055555556,0.806878307,0,0.732804233,0.153439153,0.28042328
17267,5294,5112,9,549,2757,0,1852,94,450,0.965621458,0.001700038,0.103702304,0.52077824,0,0.349829996,0.01775595,0.085001889
17268,14764,13408,107,2020,9922,0,7379,2877,2914,0.908154972,0.007247358,0.13681929,0.672040098,0,0.499796803,0.19486589,0.197371986
17270,54,52,0,5,38,0,38,22,27,0.962962963,0,0.092592593,0.703703704,0,0.703703704,0.407407407,0.5
17271,430,385,0,44,284,0,265,17,64,0.895348837,0,0.102325581,0.660465116,0,0.61627907,0.039534884,0.148837209
17272,30,30,0,1,30,0,6,4,3,1,0,0.033333333,1,0,0.2,0.133333333,0.1
17301,2994,2797,7,263,2353,0,1389,433,483,0.934201737,0.002338009,0.087842351,0.785905144,0,0.463927856,0.144622578,0.161322645
17302,1608,1547,1,251,862,0,686,102,237,0.962064677,0.000621891,0.156094527,0.536069652,0,0.426616915,0.063432836,0.14738806
17304,1070,968,3,156,682,0,538,53,171,0.904672897,0.002803738,0.145794393,0.637383178,0,0.502803738,0.04953271,0.159813084
